-1
146,53271;0;True
143,47664;0;True
154,63553;0;True
145,88786;0;True
143,70094;0;True
154,01869;0;True
146,75702;0;True
144,17758;0;True
145,35515;0;True
153,23366;0;True
143;0;True
143,47664;0;True
150,42992;0;True
146,78506;0;True
143,56076;0;True
145,9159;0;True
148,13086;0;True
149,47664;0;True
143,64487;0;True
147,73833;0;True
147,28973;0;True
145,32712;0;True
146,2243;0;True
147,31776;0;True
145,32712;0;True
145,85982;0;True
147,76636;0;True
145,3832;0;True
145,13086;0;True
146,61684;0;True
147,96262;0;True
144,42992;0;True
146,16823;0;True
147,09348;0;True
145,83179;0;True
145,43927;0;True
146,47664;0;True
146,11215;0;True
145,43927;0;True
145,77571;0;True
145,94394;0;True
145,29907;0;True
145,15889;0;True
145,41122;0;True
145,15889;0;True
144,99066;0;True
145,24301;0;True
145,18694;0;True
144,96263;0;True
145,07478;0;True
145,13086;0;True
145,10281;0;True
145,15889;0;True
145,24301;0;True
145,24301;0;True
145,27104;0;True
145,21497;0;True
145,27104;0;True
145,18694;0;True
145,32712;0;True
145,18694;0;True
145,15889;0;True
145,10281;0;True
144,90656;0;True
144,7944;0;True
144,7944;0;True
144,82243;0;True
144,76636;0;True
144,6542;0;True
144,59813;0;True
144,62617;0;True
144,54207;0;True
144,59813;0;True
144,486;0;True
144,51402;0;True
144,40187;0;True
144,3458;0;True
144,40187;0;True
144,37384;0;True
144,42992;0;True
144,3458;0;True
144,37384;0;True
144,37384;0;True
144,17758;0;True
144,26169;0;True
144,1215;0;True
144,1215;0;True
144,0374;0;True
143,95328;0;True
143,92525;0;True
143,8131;0;True
143,70094;0;True
143,78506;0;True
143,72899;0;True
143,64487;0;True
143,50468;0;True
143,50468;0;True
143,47664;0;True
143,42056;0;True
143,42056;0;True
143,42056;0;True
143,28038;0;True
143,2243;0;True
143,2243;0;True
143,19626;0;True
143,16823;0;True
143,16823;0;True
143,16823;0;True
143,05608;0;True
143,05608;0;True
142,9159;0;True
143,02805;0;True
143;0;True
143,02805;0;True
143;0;True
142,88786;0;True
142,77571;0;True
142,85982;0;True
142,80374;0;True
142,83179;0;True
142,77571;0;True
142,74767;0;True
142,71964;0;True
142,63553;0;True
142,66356;0;True
142,5514;0;True
142,63553;0;True
142,60748;0;True
142,49533;0;True
142,4673;0;True
142,35515;0;True
142,29907;0;True
142,32712;0;True
142,32712;0;True
142,3832;0;True
142,29907;0;True
142,27104;0;True
142,21497;0;True
142,18694;0;True
142,21497;0;True
142,15889;0;True
142,18694;0;True
142,18694;0;True
142,15889;0;True
142,04674;0;True
142,07478;0;True
142,07478;0;True
142,04674;0;True
142,04674;0;True
141,99066;0;True
141,99066;0;True
141,87851;0;True
141,93459;0;True
141,90656;0;True
141,82243;0;True
141,99066;0;True
141,93459;0;True
141,90656;0;True
141,87851;0;True
141,87851;0;True
141,82243;0;True
141,7944;0;True
141,73833;0;True
141,6542;0;True
141,6542;0;True
141,62617;0;True
141,5701;0;True
141,59813;0;True
141,62617;0;True
141,68225;0;True
141,59813;0;True
141,5701;0;True
141,54205;0;True
141,51402;0;True
141,51402;0;True
141,45795;0;True
141,51402;0;True
141,42992;0;True
141,486;0;True
141,40187;0;True
141,42992;0;True
141,37384;0;True
141,37384;0;True
141,42992;0;True
141,3458;0;True
141,3458;0;True
141,31776;0;True
141,31776;0;True
141,28973;0;True
141,3458;0;True
141,37384;0;True
141,23366;0;True
141,14954;0;True
141,06543;0;True
141,0374;0;True
141,0374;0;True
141,00935;0;True
141,06543;0;True
140,98132;0;True
140,98132;0;True
140,95328;0;True
140,86917;0;True
140,92525;0;True
140,92525;0;True
140,92525;0;True
140,8972;0;True
140,84113;0;True
140,84113;0;True
140,72899;0;True
140,75702;0;True
140,72899;0;True
140,72899;0;True
140,72899;0;True
140,67291;0;True
140,61684;0;True
140,56076;0;True
140,5888;0;True
140,61684;0;True
140,64487;0;True
140,64487;0;True
140,5888;0;True
140,53273;0;True
140,53273;0;True
140,47665;0;True
140,50468;0;True
140,42058;0;True
140,42058;0;True
140,42058;0;True
140,3645;0;True
140,30843;0;True
140,25235;0;True
140,30843;0;True
140,30843;0;True
140,28038;0;True
140,2243;0;True
140,19627;0;True
140,1402;0;True
140,1402;0;True
140,19627;0;True
140,1402;0;True
140,19627;0;True
140,11215;0;True
140,08412;0;True
140;0;True
140,05608;0;True
140,02805;0;True
139,9159;0;True
140,08412;0;True
139,97197;0;True
139,97197;0;True
139,97197;0;True
139,77571;0;True
139,83179;0;True
139,85982;0;True
139,97197;0;True
139,88786;0;True
139,80374;0;True
139,85982;0;True
139,69159;0;True
139,77571;0;True
139,80374;0;True
139,80374;0;True
139,77571;0;True
139,66356;0;True
139,66356;0;True
139,63553;0;True
139,60748;0;True
139,57945;0;True
139,66356;0;True
139,60748;0;True
139,57945;0;True
139,5514;0;True
139,5514;0;True
139,5514;0;True
139,49533;0;True
139,63553;0;True
139,4673;0;True
139,49533;0;True
139,32712;0;True
139,32712;0;True
139,29907;0;True
139,27104;0;True
139,32712;0;True
139,243;0;True
139,243;0;True
139,243;0;True
139,18694;0;True
139,21497;0;True
139,21497;0;True
139,27104;0;True
139,18694;0;True
139,15889;0;True
139,10281;0;True
139,13086;0;True
139,15889;0;True
139,13086;0;True
139,18694;0;True
139,18694;0;True
139,07478;0;True
139,0187;0;True
139,0187;0;True
139,10281;0;True
139,04674;0;True
139,0187;0;True
138,90656;0;True
138,93459;0;True
138,85048;0;True
138,7944;0;True
138,76636;0;True
138,76636;0;True
138,85048;0;True
138,76636;0;True
138,82243;0;True
138,7944;0;True
138,68225;0;True
138,73833;0;True
138,71028;0;True
138,71028;0;True
138,73833;0;True
138,73833;0;True
138,73833;0;True
138,5701;0;True
138,71028;0;True
138,59813;0;True
138,5701;0;True
138,51402;0;True
138,51402;0;True
138,51402;0;True
138,45795;0;True
138,486;0;True
138,51402;0;True
138,486;0;True
138,486;0;True
138,51402;0;True
138,45795;0;True
138,40187;0;True
138,42992;0;True
138,42992;0;True
138,5701;0;True
138,54205;0;True
138,51402;0;True
138,37384;0;True
138,37384;0;True
138,37384;0;True
138,3458;0;True
138,40187;0;True
138,31776;0;True
138,31776;0;True
138,26169;0;True
138,23366;0;True
138,31776;0;True
138,28972;0;True
138,37384;0;True
138,23366;0;True
138,23366;0;True
138,20561;0;True
138,14954;0;True
138,26169;0;True
138,20561;0;True
138,23366;0;True
138,20561;0;True
138,20561;0;True
138,1215;0;True
138,03738;0;True
138,00935;0;True
138,06543;0;True
138,00935;0;True
138,00935;0;True
137,92525;0;True
137,92525;0;True
137,92525;0;True
137,92525;0;True
137,95328;0;True
137,95328;0;True
137,92525;0;True
137,8972;0;True
137,8972;0;True
137,86917;0;True
137,92525;0;True
137,8972;0;True
137,95328;0;True
137,72899;0;True
137,75702;0;True
137,72899;0;True
137,58879;0;True
137,67291;0;True
137,64487;0;True
