0,105
0,1
0,10125
0,1025
0,09875
0,1
0,1025
0,11875
0,09875
0,09375
0,1
0,10125
0,1
0,10125
0,1
0,1
0,09875
0,105
0,1
0,1025
0,0975
0,1
0,09625
0,09875
0,10125
0,1075
0,09375
0,10375
0,115
0,0975
0,10125
0,0975
0,1
0,1
0,1
0,10375
0,1
0,10125
0,1
0,09875
0,10125
0,09625
0,1
0,0975
0,10125
0,095
0,09375
0,1075
0,105
0,11125
0,1
0,10125
0,10125
0,095
0,09875
0,11625
0,09875
0,10875
0,09875
0,09875
0,1
0,1
0,10125
0,09875
0,09875
0,1
0,10125
0,1025
0,1
0,1
0,09875
0,10125
0,09
0,10125
0,09875
0,1
0,0975
0,09875
0,1
0,1
0,09125
0,10125
0,1
0,1
0,09875
0,10125
0,1
0,09875
0,10125
0,10125
0,09875
0,1
0,09875
0,0975
0,10125
0,09875
0,1
0,09625
0,1
0,1
0,11
0,095
0,0925
0,09875
0,1
0,10125
0,09875
0,10125
0,0875
0,10375
0,1
0,09875
0,1
0,09875
0,1
0,09875
0,0975
0,09875
0,10375
0,1
0,09
0,09875
0,095
0,0975
0,1
0,095
0,0975
0,09875
0,0825
0,10375
0,1
0,09875
0,10625
0,095
0,0975
0,0975
0,10625
0,09625
0,0925
0,09875
0,1
0,1
0,095
0,10125
0,1
0,10875
0,0975
0,09875
0,0775
0,09875
0,09875
0,0975
0,09875
0,1
0,0975
0,09875
0,1
0,09875
0,095
0,09125
0,095
0,1
0,10125
0,09875
0,1
0,09875
0,1
0,1
0,11375
0,1
0,1
0,09875
0,09875
0,1
0,1
0,09375
0,10125
0,09875
0,09875
0,1
0,10125
0,09875
0,09625
0,09875
0,09625
0,09625
0,0975
0,1025
0,10125
0,095
0,1
0,1
0,09875
0,09875
0,09625
0,1
0,1
0,1025
0,12125
0,09875
0,1
0,1
0,09875
0,10125
0,10125
0,10125
0,1025
0,09875
0,0975
0,0975
0,12
0,10125
0,10125
0,09625
0,095
0,09875
0,09875
0,0975
0,0975
0,0975
0,1
0,0975
0,09625
0,09875
0,0975
0,0975
0,09875
0,0975
0,0925
0,09625
0,1
0,0975
0,09875
0,10125
0,0975
0,1025
0,09875
0,09
0,0975
0,09625
0,1
0,09875
0,1
0,095
0,0975
0,0975
0,1
0,0925
0,08875
0,1025
0,09875
0,09875
0,1
0,09875
0,09875
0,09875
0,10125
0,10125
0,0975
0,09625
0,0975
0,1
0,1
0,09875
0,09625
0,09875
0,085
0,09625
0,0975
0,1
0,10125
0,0975
0,09375
0,09625
0,09625
0,095
0,1025
0,10125
0,095
0,0975
0,1025
0,0975
0,10125
0,105
0,095
0,0975
0,0975
0,095
0,0975
0,10375
0,0975
0,09625
0,1
0,095
0,1075
0,0975
0,1
0,10375
0,09375
0,0975
0,1
0,0975
0,0975
0,095
0,09875
0,09625
0,0975
0,095
0,0925
0,07625
0,095
0,0975
0,09625
0,09875
0,09625
0,11
0,11125
0,1
0,0975
0,0975
0,09875
0,0975
0,10125
0,09625
0,1075
0,1
0,0925
0,09625
0,0975
0,09
0,10625
0,11
0,07875
0,0875
0,09625
0,12125
0,1125
0,0975
0,0975
0,09875
0,10375
0,11125
0,09875
0,08625
0,11
0,08
0,09375
0,09625
0,09875
0,095
0,09875
0,095
0,0975
0,09625
0,09625
0,1
0,09875
0,11125
0,10875
0,0975
0,09875
0,09625
0,09875
0,0975
0,1
0,10375
0,09375
0,0975
0,0925
0,10125
0,09875
0,0875
0,0975
0,09875
0,09875
0,09875
0,1075
0,1
0,09625
0,09625
0,09875
0,1075
0,09625
0,0975
0,095
0,10625
0,09875
0,0975
0,09625
0,08875
0,11
0,09375
0,1025
0,0975
0,10125
0,0975
0,1025
0,095
0,09625
0,10875
0,08875
0,10625
0,09625
0,09625
0,09375
0,095
0,1
0,095
0,09625
0,1
0,095
0,08125
0,0825
0,1
0,1175
0,09375
0,1125
0,095
0,09375
0,0975
0,11125
0,08875
0,10875
0,09375
0,09625
0,09875
0,1025
0,10875
0,1
0,095
0,08875
0,09625
0,09875
0,085
0,09625
0,095
0,09375
0,09625
0,085
0,1025
0,10875
0,08875
0,09625
0,07625
0,11375
0,09625
0,09875
0,09125
0,1025
0,09625
0,09875
0,09375
0,1
0,11
0,09625
0,1025
0,095
0,10875
0,1075
0,095
0,0975
0,095
0,09125
0,1
0,1
0,09625
0,0875
0,1075
0,09375
0,1
0,1
0,09625
0,09375
0,1
0,10375
0,0975
0,09625
0,08
0,09
0,09375
0,09625
0,08875
0,105
0,1
0,11125
0,095
0,0975
0,0925
0,08875
0,1225
0,09625
0,0975
0,1
0,09125
0,09625
0,09625
0,0975
0,10125
0,10375
0,09375
0,10375
0,0975
0,1
0,10125
0,125
0,0975
0,0975
0,09625
0,09875
0,09125
0,09625
0,10125
0,10125
0,11875
0,08625
0,09125
0,09875
0,0925
0,095
0,0875
0,0975
0,105
0,09875
0,10625
0,09875
0,1
0,085
0,11875
0,09875
0,1025
0,0925
0,11625
0,09875
0,09875
0,1
0,0975
0,0975
0,09375
0,1
0,09625
0,09875
0,095
0,07875
0,09375
0,1
0,09875
0,095
0,10875
0,10375
0,10125
0,09875
0,10125
0,10375
0,095
0,09875
0,09875
0,095
0,125
0,11
0,09625
0,09875
0,10125
0,08375
0,1025
0,1
0,095
0,10125
0,09875
0,08125
0,09875
0,1025
0,10125
0,105
0,1
0,0725
0,12125
0,1025
0,10125
0,10125
0,0925
0,115
0,10625
0,1025
0,1025
0,10125
0,11
0,095
0,09875
0,105
0,09875
0,095
0,10875
0,10125
0,125
0,1
0,12
0,0975
0,09875
0,10125
0,11875
0,1025
0,1
0,10125
0,105
0,11
0,10125
0,10625
0,10375
0,10375
0,09375
0,10125
0,1025
0,1025
0,1
0,0975
0,11875
0,11625
0,10125
0,10125
0,10375
0,1125
0,10625
0,0975
0,10375
0,1
0,08625
0,08
0,10625
0,10375
0,1025
0,09125
0,1025
0,10375
0,105
0,10375
0,105
0,08875
0,10125
0,1075
0,1025
0,10625
0,11875
0,1
0,10375
0,10375
0,10125
0,085
0,095
0,105
0,1025
0,1025
0,1275
0,10875
0,09375
0,10625
0,105
0,11625
0,105
0,10125
0,1075
0,1125
0,1025
0,10875
0,105
0,105
0,11
0,0925
0,1075
0,105
0,10625
0,0975
0,10625
0,11625
0,10875
0,10625
0,11125
0,1075
0,12
0,11
0,10625
0,105
0,10625
0,1075
0,1075
0,11
0,1175
0,1075
0,10875
0,11625
0,11125
0,09625
0,125
0,10875
0,10625
0,10875
0,09125
0,105
0,11375
0,11
0,115
0,09875
0,11
0,1025
0,11125
0,11125
0,1125
0,12125
0,115
0,10875
0,1075
0,0875
0,1175
0,11375
0,11
0,12125
0,1125
0,11375
0,1225
0,1325
0,11125
0,11125
0,11375
0,115
0,12
0,12875
0,11625
0,10625
0,12
0,12875
0,11
0,1125
0,11
0,11125
0,10375
0,10875
0,11125
0,115
0,11125
0,0875
0,11
0,11
0,11125
0,125
0,1325
0,1125
0,1125
0,115
0,1125
0,1225
0,11625
0,11375
0,11125
0,11375
0,12
0,1125
0,115
0,1125
0,11
0,11125
0,1175
0,115
0,1225
0,11
0,11875
0,105
0,11625
0,11375
0,115
0,10875
0,10875
0,11375
0,11375
0,1125
0,10625
0,11875
0,1175
0,11625
0,1175
0,10875
0,12875
0,11375
0,11375
0,11125
0,12125
0,11625
0,11625
0,115
0,1125
0,1225
0,1
0,13
0,11625
0,115
